id,post_id,post_text,reply_id,reply_text,Against,Support,Neither
4135,1543205706727407616,معاون اول رئیس جمهور: اجرای طرح حذف ارز ترجیحی اولین حلقه از اصلاحات اقتصادی کشور بود و البته دولت در صدد است با ایجاد خلق ثروت و اشتغال زایی مشکلات زندگی طبقات آسیب پذیر جامعه را در اسرع وقت حل کند.,1543221022861803520," "" ميگيم نَرِه ميگن بدوشش ""

تورا
خدايي
كه ميپرستید
مردم ايران جلو
عربها و غير عرب اينقدر رُسوا نكنيد

تمام
شهرها
پناه بردن
به رسانه هاي بيگانه
تا صداي تظاهرات مردم
از اوضاع بسيار بد اقتصادي
در ايران به گوش جهانيان برسانند ",1,0,0
4510,1541128356372119552,"اجرای دوره جدید نمایش «شب شک» به تهیه‌کنندگی نوید محمدزاده، بعد از یک شب متوقف شد
دلیل افزایش فشارها بر هنرمندان سینما و تئاتر در ایران بعد از جشنواره کن چیست؟

گفتگو با علی مصلح، روزنامه‌نگار و منتقد سینما ",1541140238420025088," آقا این همان است که گفتید تجاوز کرده ها!!؟؟
حالا فشار؟؟
دم خروستان را یا قسم حضرت جمال الدین موسویتان را؟🤣",0,0,1
7795,1481994516026507264,"طبق اعلام یونسکو: فارسی تنها زبان کلاسیک زنده دنیا است.

یونسکو ۴ زبان را به‌عنوان زبان‌های کلاسیک معرفی کرده است: یونانی، لاتین، سنسکریت و فارسی.

تنها زبان کلاسیکی که زنده است و هنوز سخنور دارد، فارسی است. یک زبان کلاسیک عمری بیش از هزار سال و ادبیات غنی دارد.",1481994519411318784,طبیعی است که در چنین زبانی، به مرور زمان بین گونه گفتاری و نوشتاری فاصله بیفتد. گونه نوشتاری زبان، محافظه‌کارتر است و کمتر تغییر می‌کند. در گونه گفتاری بیشترین تغییرات، آوایی است و در مراحل بعدی تغییرات واژگانی هم رخ می‌دهد.,0,0,1
304,1536065864717545472,آنقدر از سیستم ناامید هستیم که فکر نمی‌کنم نه صدایی به گوش کسی برسد و نه با طرح موضوع، اتفاق خاصی بیفتد. به نظر می‌رسد تصمیم‌های غیرعقلایی و غیر کارشناسی یکی پس از دیگری گرفته می‌شود و کسی هم نمی‌تواند جلوی آنها را بگیرد. ۵/۶,1536065910238240768,این تصمیم می‌تواند درباره ساخت غیر ایمن یک ساختمان باشد یا انحلال یک سرمایه اجتماعی. ۶/۶,0,1,0
5999,1492782976618450688,"سقف منابع نفتی بودجه ۱۰۰ هزار میلیارد تومان زیاد شد‌

بعد از مصوبات کمیسیون تلفیق مجلس شورای اسلامی، سقف منابع ریالی صادرات نفت از ۳۸۱ هزار میلیارد تومان در لایحه دولت به ۴۸۴ هزار میلیارد تومان افزایش یافته است.

#news 
",1492783011389136896,درحالی که دولت سهم صندوق توسعه ملی را فقط ۲۰ درصد لحاظ کرده بود، کمیسیون تلفیق مجلس سهم صندوق توسعه را مطابق با برنامه ششم توسعه ۴۰ درصد لحاظ کرده است.,0,1,0
5449,1493679060693651456,"آمارهای مراکز امور خیریه نشان می‌دهد که آقای ماسک با ۵.۷ میلیارد دلار در سال ۲۰۲۱ پس از بیل گیتس و همسر سابقش، ملیندا فرنچ گیتس، بالاترین رقم را به امور خیریه اختصاص داده است.

",1493790059572518912,اینم نمونه یک ادم حسابی,0,1,0
6402,1492477074174451712,"انتشار خبر ادای احترام لوان جاگاریان سفیر روسیه در تهران به بنای یادبود الکساندر گریبایدوف مبتکر عهدنامه ترکمانچای، از جمله در رادیوفردا، خشم سفارت روسیه در تهران را برانگیخته است.

",1492816275919171584,بشتابید ای حافظان منافع ملی روسیه و ماله کشان عرزشی,1,0,0
4393,1546461108789252096,اریک تن هاگ، سرمربی تیم فوتبال منچستریونایتد در واکنش به موضوع درخواست جدایی رونالدو از این تیم گفت: کریستیانو فروشی نیست و در برنامه‌های فصل آینده ما جا دارد و می‌خواهیم با هم موفق شویم.,1546462202902855680,سرمربی جدید منچستریونایتد در تازه‌ترین واکنش نسبت به جدایی رونالدو، تاکید کرد: قبل از این اتفاقات با هم گفت‌وگوی خوبی داشتیم و به من نگفت که می‌خواهد برود. این اخبار را در رسانه‌ها خواندم اما باید تاکید کنم مرخصی او به دلیل مسا‌یل شخصی است.,0,1,0
6340,1492979393462943488,"🔺واکنش #روسیه به انتقادات «روزافزون» از نقش «مخرب» #مسکو در مذاکرات احیای #برجام

▪️سفارت روسیه در #تهران با انتشار بیانیه‌ای رسمی، اظهارات انتقادی از این کشور را «مطلقا بدون‌پایه و بی‌اساس» خوانده است.

⬇️ بیشتر بخوانید:
",1493023405708304384," بَرجام ننگین اوبامایی نزد ما باطل میباشد و کارایی ندارد
حزب دموکرات و بایدن عَواقب برجام ننگین را خواهند دید زیرا ک ثَمَره آنان میباشد 👎🏻",0,1,0
3012,1542788254604283904,"ابراهیم رئیسی در «آیین گرامیداشت هفته ازدواج» به مسئولین دولت دستور داد تا «امکانات تفریحی دولت و سازمان‌های دولتی» در اختیار زوج‌های جوان قرار گیرد
او همچنین گفت: دلدادگی اساس زندگی است. ازدواج امر مبارکی است. نگران معیشت هم نباشید، هیچکس نبوده که معیشتش بعد ازدواج بدتر شده باشد ",1542789515919728640,دروغ میگه لازم باشه آدرس میدم بره ببینه طرف الان بعد از ازدواج پول رهن خونه نداره پول پوشک بچشون نداره دروغ با جمهوری اسلامی زاییده شده,1,0,0
7833,1500002220405837824,"سرمایه‌گذاری خارجی پس از برجام ۵۰ درصد کمتر از متوسط دولت های نهم و دهم بود

 نمودار را ببینید: میزان سرمایه گذاری خارجی در سال ۹۱ (اوج تحریم‌ها) بیشتر از بعد برجام! ( آمار مذکور از منابع آماری بانک مرکزی استخراج شده است)",1500005842938175488,"دیگه ببخشید که برجام ۶ ماهه نتونسته سرنایه گذاری خارجی رو چند برابر میانگین دولت نهم و دهم بدون تحریم و با نفت ۱۲۰ دلاری کنه.
شماها و دار و دسته ی روانی جلیلی یه مدل خودتون رو میزنید به نفهمی
جفت اصلاحطلبتون هم یه مدل دیگه",1,0,0
2261,1540005643582672896,"افزایش ۶۰ درصدی قیمت گاز طبیعی در اروپا

کاهش جریان گاز از روسیه به کشورهای اروپایی و همچنین پایین آمدن عرضه گاز در سطح جهانی موجب افزایش ۶۰ درصدی قیمت گاز در اروپا شده است ",1540005673760587520,طبق آخرین گزارش‌ها قیمت گاز در هر مگاوات ساعت به بیش از ۱۲۷ یورو افزایش یافته است که این رقم طی دو هفته گذشته تقریباً ۸۰ یورو در هر مگاوات ساعت بود,0,1,0
2503,1546361288015712256,مهرزاد زارعی، پدر آراد زارعی از کشته شدگان هواپیمای اوکراینی: «۳۰ ماه از جنایت شلیک به هواپیمای پی‌اس۷۵۲می‌گذرد و ترودو در حال مماشات با جمهوری اسلامی است. به نشانه اعتراض، در پیاده‌روی چند روزه از آرامگاه ابدی پسرم به سمت پارلمان کانادا می‌روم و از تمام دادخواهان یاری می‌خواهم»,1546365210218225664,درود بر پدر آراد که سکوت نمیکند و تمام تلاشش برای مجازات کردن سپاه و خامنه ای انجام میدهد,0,1,0
