local_id,tweet_id,data,Not Claim,Trait,Action,Support/Oppose,Prediction,Quantity,Causation/Correlation,Rule/Law,Quote,Other Claim,Comparision
4060,1062216827386900481,گویا تعدادی از اعضا شورای شهر قصد دارند با انداختن #رای_سفید در جلسه انتخاب شهردار تهران، هیچکدام از کاندیداها اکثریت آرا را بدست نیاورده و انتخاب شهردار به تعویق بی‌افتد! با این بازی‌های کودکانه؛ بیش از این تتمه آبروی اصلاحات را نبرید و مردم را ناامید نکنید. #بازی_نخورید,0,0,1,0,0,0,1,0,0,0,0
1774,1382201193540247553,بعضی ها نگاه شان به #مذاکره جوری است که وقتی دولت بعدی بیفتد دست #مااصولگراها ، #وزارت_خارجه را در فدراسیون #بوکس ادغام می کنند و در هر دیدار با مقامات خارجی چندتا بوکسور هم حاضر می شوند و دست آخر هم،جنازه طرف مذاکره را از جلسه بیرون می برند. این یعنی سیاست خارجی قدرتمند!,0,0,0,0,0,0,1,0,0,0,0
629,1249708383344693249,آقای #علی_عسگری!اگر به شما گفته اند پول آزادکردن فرکانس700-800 میرود توی جیب وزارتخانه #آذری_جهرمی،دروغ تحویلتان داده اند. 1000میلیارد تومان مثل هلو می رود توی گلوی #صداوسیما،مردم هم سرعت اینترنتشان زیاد میشود. 1000میلیارد گوارای وجودتان.حق دلالی #روبیکا و #توسکا را هم نمی دهید!,0,0,1,0,0,1,1,0,0,0,0
2038,1140222740286210055,تا وقتی این برای کسی جا نیفتاده باشد که «بدون برنامه و تدبیر، نمی‌شود زندگی کرد» شما اگر خدا را هم برایش جابیندازید، اثری ندارد؛ او نمی‌تواند خدا را اطاعت کند، لذا کم‌کم زیرآبِ خدا را می‌زند؛ چون برایش زور دارد که به او دستور بدهند.,1,0,0,0,0,0,0,0,0,0,0
1466,1399749160765693955,با #مذاکره مخالف نیستیم، با تصمیمات ۲۰ دقیقه ای مخالفیم کنگره ابزار مواجهه آمریکا با لغو تحریمهای ایران بود، اما اینجا مجلس ما ۲۰ دقیقه ای به پای غربیها ذبح شد با مذاکره مخالف نیستیم، با مفت فروشی مخالفیم؛ مذاکرات امروز وین، #حراج_آخر_فصل_دولت_روحانی است.,0,0,0,1,0,0,0,0,0,0,0
4012,1085935528296407040,کنترل ذهن، یک راه مهم برای تغییر علاقه‌هاست؛ آدم به هر علاقه‌‌ای بیاندیشد و به آن توجّه کند، آن علاقه در وجودش قوی می‌شود؛ کمااینکه وقتی نور خورشید بر روی گیاه، بتابد؛ آن گیاه رشد می‌کند و قوی می‌شود.,1,0,0,0,0,0,0,0,0,0,0
2411,1397439429283811329,حسابشو بریم خیلی هم شورای نگهبان گلی بسر آقای رئیسی نزد.ایشان بهرحال نامزد حکومت بودند و با توجه به عدم شرکت بخشهای زیادی از مردم در انتخابات،یقینا پیروز میشدند.بعید میبود آمدن آقایان جهانگیری،سعید محمد یا حتی لاریجانی چیزی را عوض میکرد.اما نظام حتی دراین حد هم حاضر نشد ریسک کند.,0,1,1,0,0,0,1,0,0,0,0
644,1423933088829149184,آقای #هاشمی رابطه نداشتن با آمریکا را به زیان نظام و مردم می‌دانست. آیت‌الله #خامنه‌ای آن را به سود ایران می‌خواند. اولی تمکین کرد چون دومی مسئولیت جواب‌گویی به خدا را در قیامت به عهده گرفت.اما به نظر من مهمترین اصلاح، پاسخگوکردن رهبر در برابر ملت در همین دنیاست. #الزامات_جمهوری,0,0,1,0,0,0,1,0,0,0,1
283,1478427714377818113,⭕️اطلاعیه کمیته بین‌المللی در جستجوی عدالت در محکومیت سرکوب مردم بیگناه در منطقه #کورین #زاهدان #ایران,0,0,1,0,0,0,0,0,1,0,0
1753,1007389757171781632,بعد از اینکه #دکترولایتی و #محسن_رضایی در مورد #برجام زیر حرفهای قبلی شان زدند و یهویی ضدبرجام شدند،#سعید_جلیلی هم که درسال89 بعنوان دبیرشورایعالی امنیت ملی دستور داده #اف_ای_تی_اف (FATF) با قوت اجرا شود، زیر حرفش زده. واقعا روی دیوار چه کسانی یادگاری می نویسیم #مااصولگراها؟,0,0,1,0,0,0,1,0,0,0,0
249,1395357509368569857,#هیات_نظارت_مجلس در اقدامی #غیر_قانونی با احضار برخی از تایید صلاحیت شدگان انتخابات شورای شهر؛ ضمن تهدید به ردصلاحیت؛ خواستار #انصراف آنان شده اند. گویا طیف حداقلی در مجلس با تضعیف مشارکت مردم در انتخابات، سودای بازگشت به #بهشت را در سر دارند. #سودای_بازگشت_به_بهشت,0,0,1,0,0,0,0,1,0,0,0
1163,1440346952567193604,"الوعده وفا انتشار عمومی صورت‌های مالی شرکتها و بانکهای دولتی همچنان ادامه دارد. ما میراث‌دار کسری‌ها و بی‌انضباطی‌ها هستیم اما مسیر جدیدی را گشوده‌ایم که مدیران را کارآمد و پاسخگو خواهد کرد. پ.ن:ناترازی بانکی که به ""دولت"" تکیه دارد، هیچ ریسکی را متوجه مردم‌وسپرده‌گذاران نمی‌کند.",0,0,1,0,0,0,1,0,0,0,0
1332,1242374736908365826,اول ایدئولوژی بعد سلامت مردم.   سیاست زدگی و اینکه هرچیز و همه چیزازجمله جان و سلامت مردم،فرع برملاحظات ایدئولوژیک نظام‌درایران است،به بهترین‌ شکل خودش رادر جریان اخراج پزشکان بدون مرز که برای مبارزه با کرونا به ایران آمده بودند،ظاهر ساخت.اگر از روسیه بودند هم اخراج میشدند؟,0,0,1,0,0,0,1,0,0,0,1
3779,1402274999801679882,عَنْ أبِي عَبْدِاللهِ - عليه السّلام: قالَ: مَنْ خافَ النّاسُ لِسانَهُ فَهُوَ في النّارِ. امام صادق عليه السّلام فرمود: يا علی کسی که مردم از زبان وی بترسند او در آتش است. «الكافی، ج 2، ص 327» #مناظره۱۴۰۰ #مناظره۸۴ #مناظره۸۸ #مناظره۹۶,1,0,0,0,0,0,0,0,0,0,0
3949,1402286158801944591,کاندیدایی که با کمک گرفتن از #کلید_واژه ادبیات‌سازی می‌کند، درست یا غلط در ذهن مخاطب قوی‌تر و مسلط‌تر جلوه می‌کند. #کاندیدای_روکشی #لولوهای_الکی,1,0,0,0,0,0,0,0,0,0,0
3537,1478012915831746560,سلیمانی نماد نوعی ملی‌گرایی ایرانی است. اما نه خودبرتری‌انگاری دروغین آریایی که دوره پهلوی در تضاد با مردم منطقه جعل شد. ملی‌گرایی سلیمانی، ایرانی را برتر از منطقه نمیداند. برادر/خواهر آن مردم و خط مقدم حفظ جانشان مقابل اجنبی میداند. جان میدهد تا مسیحی ایزدی و عرب سنی زنده بمانند,0,1,0,0,0,0,1,0,0,0,1
2120,1302588877031571457,تکرار دولت‌های گذشته اشتباهی بزرگ و نابخشودنی است #نسل_سوم_انقلاب دولتی نو با #راهی_نو در اقتصاد در پیش خواهد گرفت.,1,0,0,0,0,0,0,0,0,0,0
3926,1460166450749059075,کار بسیار تأثیرگذار و زیبای مهدی یراحی با شعری از مونا برزویی عزیز برای آبان 🖤 دم هردوتون گرم🙏🏽👏🏽,1,0,0,0,0,0,0,0,0,0,0
1494,1375420208211431424,با پیگیری‌هایى كه در پرونده بورس و ضرر ده‌ها هزارمیلیارد تومانی مردم داشتم و همچنین همراهى رئيس محترم قوه قضائيه، این پرونده در حال رسیدن به مراحل بازپرسی است.  درخواست ما بازگشت اموال مردم از محل اموال شرکت‌های مداخله‌گر است.,0,0,1,0,0,0,1,0,0,0,0
2894,1459139106261413888,دنیای فانتزی قشنگی بود اگر می شد با دستور قیمت ها را کنترل کرد… خوب اما در واقعیت اینگونه نیست!,1,0,0,0,0,0,0,0,0,0,0
4849,1131877502811607040,وقتی ما بیمار می‌شویم و به نسخۀ پزشک عمل نمی‌کنیم، لازم نیست از پزشک عذرخواهی کنیم؛ چون به ضررِ خودمان کار کرده‌ایم نه به ضرر او! همچنین وقتی یک گناهی انجام می‌دهیم، در واقع برای خودِ ما عوارض و آثار منفی دارد، اما خدا می‌فرماید: «بیا از این کار، توبه کن و از من عذرخواهی کن!»,1,0,0,0,0,0,0,0,0,0,0
3138,1280939003005591552,رهبر انقلاب: اگر بخواهید در خانه، محیط امن و امان به وجود بیاید، راهش این است که زن و شوهر این محیط را محیط محبت کنند؛ یعنی به هم محبت و عشق بورزند. چه‌طور؟ بایستی محبت در یک دل، مثل گلی که از زمین می‌روید، بروید.,1,0,0,0,0,0,0,0,0,0,0
1033,1445675682223165442,اقدامات فوری (بدون ذره ای تردید) درباره پرونده جمهوری آذربایجان ۱-بازخوانی درست و پاسخ به شبهات درباره پرونده آذربایجان از زمان تجزیه شوروی تا کنون برای مخاطب ایرانی و آذربایجانی (خصوصا ترک ها و آذری های ایران) ۲-گرفتن پرونده آذربایجان از متصدیان مشکوک یا بی عرضه کنونی آن,0,0,1,0,0,0,0,0,0,0,0
3295,1398711988725878785,رهبر انقلاب: مسئولین‌ باید همواره‌ مراقب‌ خود، خانواده‌، نزدیکان‌ و افرادی‌ که‌ بر آن‌ها تأثیرگذاری‌ِ سیاسی‌ و فرهنگی‌ دارند، باشند.,0,0,1,0,0,0,0,0,1,0,0
497,1386912578580930561,۱)مردان #میدان و مردان #دیپلماسی هردو می توانند فرزندان غیور ایران باشند.آقای ظریف بیش ازهر سیاستمدار دیگری ناظر به نقش بی بدیل #حاج_قاسم در پیشبرد استراتژی های ایران در مذاکرات مختلف بوده وعجیب است که ایشان حالا منکر حقیقتی شده که خود بیش ازهر کسی برآن واقف است #رای_حلال,0,1,0,1,0,0,1,0,0,0,1
